user_id,precision_at_k,recall_at_k,f1_at_k,ndcg_at_k,hit_rate_at_k,average_precision,intra_list_similarity,gini_index,num_recommendations,num_relevant
905,0.0,0.0,0.0,0.0,0.0,0.0,0.36864752,0.17055201192912292,10,0
906,0.0,0.0,0.0,0.0,0.0,0.0,0.35174027,0.29697202463471084,10,0
907,0.0,0.0,0.0,0.0,0.0,0.0,0.4630895,0.3479702798732573,10,0
908,0.0,0.0,0.0,0.0,0.0,0.0,0.43312052,0.1780351637088735,10,0
909,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.125,0.40365157,0.40194110633529806,10,1
910,0.0,0.0,0.0,0.0,0.0,0.0,0.39471754,0.1738117044290904,10,0
911,0.0,0.0,0.0,0.0,0.0,0.0,0.40388548,0.22592417206328844,10,0
912,0.0,0.0,0.0,0.0,0.0,0.0,0.40461642,0.20628234474734786,10,0
913,0.0,0.0,0.0,0.0,0.0,0.0,0.41998875,0.25722201111806664,10,0
914,0.0,0.0,0.0,0.0,0.0,0.0,0.38707212,0.30561584350186904,10,0
915,0.0,0.0,0.0,0.0,0.0,0.0,0.4140835,0.185140874158734,10,0
916,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.42529398,0.32666637592157655,10,1
917,0.0,0.0,0.0,0.0,0.0,0.0,0.42571753,0.23661953447485473,10,0
918,0.0,0.0,0.0,0.0,0.0,0.0,0.38681945,0.2810768681634066,10,0
919,0.0,0.0,0.0,0.0,0.0,0.0,0.3820865,0.14980070513205704,10,0
920,0.0,0.0,0.0,0.0,0.0,0.0,0.4594347,0.22924264360897767,10,0
921,0.0,0.0,0.0,0.0,0.0,0.0,0.37426153,0.30655152876784053,10,0
922,0.0,0.0,0.0,0.0,0.0,0.0,0.38679838,0.11324569491986854,10,0
923,0.0,0.0,0.0,0.0,0.0,0.0,0.4527903,0.3281215741974566,10,0
924,0.0,0.0,0.0,0.0,0.0,0.0,0.4060403,0.34283582877012514,10,0
925,0.0,0.0,0.0,0.0,0.0,0.0,0.44002342,0.2521320441510596,10,0
926,0.0,0.0,0.0,0.0,0.0,0.0,0.45533523,0.2953597700489322,10,0
927,0.0,0.0,0.0,0.0,0.0,0.0,0.42151904,0.1264560570811785,10,0
928,0.0,0.0,0.0,0.0,0.0,0.0,0.41117507,0.42887131864021877,10,0
929,0.0,0.0,0.0,0.0,0.0,0.0,0.38902426,0.14410484099785367,10,0
930,0.0,0.0,0.0,0.0,0.0,0.0,0.39834154,0.21379389015647005,10,0
931,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.25,0.38165984,0.29368870153861215,10,1
932,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.125,0.3968029,0.2577953133373846,10,1
933,0.0,0.0,0.0,0.0,0.0,0.0,0.3872196,0.26559447517340795,10,0
934,0.0,0.0,0.0,0.0,0.0,0.0,0.4092337,0.24617286820675588,10,0
935,0.0,0.0,0.0,0.0,0.0,0.0,0.35441402,0.1660641434204196,10,0
936,0.0,0.0,0.0,0.0,0.0,0.0,0.3640941,0.14556229498313122,10,0
937,0.0,0.0,0.0,0.0,0.0,0.0,0.4205783,0.3930588303430058,10,0
938,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.125,0.3870924,0.20878759642651232,10,1
939,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.4162162,0.21822207576292527,10,1
940,0.1,1.0,0.18181818181818182,0.6309297535714575,1.0,0.5,0.3975473,0.29432228884979106,10,1
941,0.0,0.0,0.0,0.0,0.0,0.0,0.36389604,0.28494642814572285,10,0
942,0.0,0.0,0.0,0.0,0.0,0.0,0.39065352,0.18232311367625692,10,0
943,0.0,0.0,0.0,0.0,0.0,0.0,0.40982407,0.2303224055582863,10,0
944,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,0.45019168,0.5577387488925987,10,1
945,0.0,0.0,0.0,0.0,0.0,0.0,0.39273882,0.17159472009803595,10,0
946,0.0,0.0,0.0,0.0,0.0,0.0,0.47464022,0.31795263534326335,10,0
947,0.0,0.0,0.0,0.0,0.0,0.0,0.42431048,0.16761497192486735,10,0
948,0.0,0.0,0.0,0.0,0.0,0.0,0.40639535,0.15657962503918732,10,0
949,0.0,0.0,0.0,0.0,0.0,0.0,0.4409198,0.21181326951414475,10,0
950,0.0,0.0,0.0,0.0,0.0,0.0,0.4343081,0.23256521423801554,10,0
951,0.0,0.0,0.0,0.0,0.0,0.0,0.48954695,0.2974251993258708,10,0
952,0.0,0.0,0.0,0.0,0.0,0.0,0.37119967,0.16118626516430154,10,0
953,0.0,0.0,0.0,0.0,0.0,0.0,0.35611838,0.21680031003963957,10,0
954,0.0,0.0,0.0,0.0,0.0,0.0,0.4117972,0.18391186450858435,10,0
955,0.0,0.0,0.0,0.0,0.0,0.0,0.4683584,0.2685227076759455,10,0
956,0.0,0.0,0.0,0.0,0.0,0.0,0.3750855,0.251518641302442,10,0
957,0.0,0.0,0.0,0.0,0.0,0.0,0.3841375,0.3407256877227698,10,0
958,0.0,0.0,0.0,0.0,0.0,0.0,0.41120437,0.2954441312326413,10,0
959,0.0,0.0,0.0,0.0,0.0,0.0,0.40598208,0.3536971546517411,10,0
960,0.0,0.0,0.0,0.0,0.0,0.0,0.38713345,0.21355939852921235,10,0
961,0.0,0.0,0.0,0.0,0.0,0.0,0.35687798,0.31110348269571775,10,0
962,0.0,0.0,0.0,0.0,0.0,0.0,0.4754058,0.362587203152407,10,0
963,0.0,0.0,0.0,0.0,0.0,0.0,0.38485387,0.14328900499525438,10,0
964,0.1,1.0,0.18181818181818182,0.31546487678572877,1.0,0.125,0.41412064,0.1442985066040988,10,1
965,0.0,0.0,0.0,0.0,0.0,0.0,0.36296323,0.31278822259724726,10,0
966,0.0,0.0,0.0,0.0,0.0,0.0,0.38200733,0.11210568133106395,10,0
967,0.0,0.0,0.0,0.0,0.0,0.0,0.43312585,0.2718767517050754,10,0
968,0.0,0.0,0.0,0.0,0.0,0.0,0.42485395,0.17457883397664914,10,0
969,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.25,0.38506725,0.12311466351370495,10,1
970,0.0,0.0,0.0,0.0,0.0,0.0,0.38770562,0.3098904392567209,10,0
971,0.0,0.0,0.0,0.0,0.0,0.0,0.4042781,0.09927574152153351,10,0
972,0.0,0.0,0.0,0.0,0.0,0.0,0.41877866,0.24232056997375045,10,0
973,0.0,0.0,0.0,0.0,0.0,0.0,0.39200702,0.4044143043526517,10,0
974,0.0,0.0,0.0,0.0,0.0,0.0,0.38834855,0.2116435630589681,10,0
975,0.0,0.0,0.0,0.0,0.0,0.0,0.40179294,0.3436564182681977,10,0
976,0.0,0.0,0.0,0.0,0.0,0.0,0.39920694,0.24395278663221392,10,0
977,0.0,0.0,0.0,0.0,0.0,0.0,0.46207958,0.26606376392326003,10,0
978,0.0,0.0,0.0,0.0,0.0,0.0,0.40333858,0.42018277358021006,10,0
979,0.0,0.0,0.0,0.0,0.0,0.0,0.38137457,0.2446899717932441,10,0
980,0.0,0.0,0.0,0.0,0.0,0.0,0.46884987,0.16466163066836614,10,0
981,0.0,0.0,0.0,0.0,0.0,0.0,0.41895413,0.14852427815669192,10,0
982,0.0,0.0,0.0,0.0,0.0,0.0,0.43939573,0.18979543768754664,10,0
983,0.0,0.0,0.0,0.0,0.0,0.0,0.39040482,0.4321470914084157,10,0
984,0.0,0.0,0.0,0.0,0.0,0.0,0.396365,0.2952369968316139,10,0
985,0.0,0.0,0.0,0.0,0.0,0.0,0.44525847,0.37308879741990386,10,0
986,0.0,0.0,0.0,0.0,0.0,0.0,0.360071,0.20299049710740427,10,0
987,0.0,0.0,0.0,0.0,0.0,0.0,0.36504915,0.1358056756446814,10,0
988,0.0,0.0,0.0,0.0,0.0,0.0,0.40162015,0.17205984406369126,10,0
989,0.0,0.0,0.0,0.0,0.0,0.0,0.39664096,0.3023015943836242,10,0
990,0.0,0.0,0.0,0.0,0.0,0.0,0.4172293,0.10617791318684766,10,0
991,0.0,0.0,0.0,0.0,0.0,0.0,0.37743843,0.16477006424964138,10,0
992,0.0,0.0,0.0,0.0,0.0,0.0,0.37932548,0.2660931395527196,10,0
993,0.0,0.0,0.0,0.0,0.0,0.0,0.36716098,0.13149327980698794,10,0
994,0.0,0.0,0.0,0.0,0.0,0.0,0.45366913,0.27268163744874163,10,0
995,0.1,1.0,0.18181818181818182,0.5,1.0,0.3333333333333333,0.480734,0.28635338503441404,10,1
996,0.0,0.0,0.0,0.0,0.0,0.0,0.39476177,0.19653667363396518,10,0
997,0.0,0.0,0.0,0.0,0.0,0.0,0.37593728,0.16187015712127745,10,0
998,0.0,0.0,0.0,0.0,0.0,0.0,0.40250215,0.20753383057627772,10,0
999,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.2,0.41858757,0.23488798248659748,10,1
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.37519336,0.21561569317144472,10,0
